z[m]        G0[T/m]       G1[T/m] 
     0.94505014        0.000000      0.000000 
     0.94805030        0.000000      0.000000 
     0.95105046        0.000000      0.000000 
     0.95405062        0.000000      0.000000 
     0.95705078        0.000000      0.000000 
     0.96005094        0.000000      0.000000 
     0.96305110        0.000000      0.000000 
     0.96605126        0.000000      0.000000 
     0.96905142        0.000000      0.000000 
     0.97205158        0.000000      0.000000 
     0.97505174        0.000000      0.000000 
     0.97805190        0.000000      0.000000 
     0.98105205        0.000000      0.000000 
     0.98405221        0.000000      0.000000 
     0.98705237        0.000000      0.000000 
     0.99005253        0.000000      0.000000 
     0.99305269        0.000000      0.000000 
     0.99605285        0.000000      0.000000 
     0.99905301        0.000000      0.000000 
     1.00205317        0.000000      0.000000 
     1.00505333        0.000000      0.000000 
     1.00805349        0.000000      0.000000 
     1.01105365        0.000000      0.000000 
     1.01405381        0.000000      0.000000 
     1.01705396        0.000000      0.000000 
     1.02005412        0.000000      0.000000 
     1.02305428        0.000000      0.000000 
     1.02605444        0.000000      0.000000 
     1.02905460        0.000000      0.000000 
     1.03205476        0.000000      0.000000 
     1.03505492        0.000000      0.000000 
     1.03805508        0.000000      0.000000 
     1.04105524        0.000000      0.000000 
     1.04405540        0.000000      0.000000 
     1.04705556        0.000000      0.000000 
     1.05005572        0.000000      0.000000 
     1.05305587        0.000000      0.000000 
     1.05605603        0.000000      0.000000 
     1.05905619        0.000000      0.000000 
     1.06205635        0.000000      0.000000 
     1.06505651        0.000000      0.000000 
     1.06805667        0.000000      0.000000 
     1.07105683        0.000000      0.000000 
     1.07405699        0.000000      0.000000 
     1.07705715        0.000000      0.000000 
     1.08005731        0.000000      0.000000 
     1.08305747        0.000000      0.000000 
     1.08605763        0.000000      0.000000 
     1.08905778        0.000000      0.000000 
     1.09205794        0.000000      0.000000 
     1.09505810        0.000000      0.000000 
     1.09805826        0.000000      0.000000 
     1.10105842        0.000000      0.000000 
     1.10405858        0.000000      0.000000 
     1.10705874        0.000000      0.000000 
     1.11005890        0.000000      0.000000 
     1.11305906        0.000000      0.000000 
     1.11605922        0.000000      0.000000 
     1.11905938        0.000000      0.000000 
     1.12205954        0.000000      0.000000 
     1.12505970        0.000000      0.000000 
     1.12805985        0.000000      0.000000 
     1.13106001        0.000000      0.000000 
     1.13406017        0.000000      0.000000 
     1.13706033        0.000000      0.000000 
     1.14006049        0.000000      0.000000 
     1.14306065        0.000000      0.000000 
     1.14606081        0.000000      0.000000 
     1.14906097        0.000000      0.000000 
     1.15206113        0.000000      0.000000 
     1.15506129        0.000000      0.000000 
     1.15806145        0.000000      0.000000 
     1.16106161        0.000000      0.000000 
     1.16406176        0.000000      0.000000 
     1.16706192        0.000000      0.000000 
     1.17006208        0.000000      0.000000 
     1.17306224        0.000000      0.000000 
     1.17606240        0.000000      0.000000 
     1.17906256        0.000000      0.000000 
     1.18206272        0.000000      0.000000 
     1.18506288        0.000000      0.000000 
     1.18806304        0.000000      0.000000 
     1.19106320        0.000000      0.000000 
     1.19406336        0.000000      0.000000 
     1.19706352        0.000000      0.000000 
     1.20006367        0.000000      0.000000 
     1.20306383        0.000000      0.000000 
     1.20606399        0.000000      0.000000 
     1.20906415        0.000000      0.000000 
     1.21206431        0.000000      0.000000 
     1.21506447        0.000000      0.000000 
     1.21806463        0.000000      0.000000 
     1.22106479        0.000000      0.000000 
     1.22406495        0.000000      0.000000 
     1.22706511        0.000000      0.000000 
     1.23006527        0.000000      0.000000 
     1.23306543        0.000000      0.000000 
     1.23606559        0.000000      0.000000 
     1.23906574        0.000000      0.000000 
     1.24206590        0.000000      0.000000 
     1.24506606        0.000000      0.000000 
     1.24806622        0.000000      0.000000 
     1.25106638        0.000000      0.000000 
     1.25406654        0.000000      0.000000 
     1.25706670        0.000000      0.000000 
     1.26006686        0.000000      0.000000 
     1.26306702        0.000000      0.000000 
     1.26606718        0.000000      0.000000 
     1.26906734        0.000000      0.000000 
     1.27206750        0.000000      0.000000 
     1.27506765        0.000000      0.000000 
     1.27806781        0.000000      0.000000 
     1.28106797        0.000000      0.000000 
     1.28406813        0.000000      0.000000 
     1.28706829        0.000000      0.000000 
     1.29006845        0.000000      0.000000 
     1.29306861        0.000000      0.000000 
     1.29606877        0.000000      0.000000 
     1.29906893        0.000000      0.000000 
     1.30206909        0.000000      0.000000 
     1.30506925        0.000000      0.000000 
     1.30806941        0.000000      0.000000 
     1.31106956        0.000000      0.000000 
     1.31406972        0.000000      0.000000 
     1.31706988        0.000000      0.000000 
     1.32007004        0.000000      0.000000 
     1.32307020        0.000000      0.000000 
     1.32607036        0.000000      0.000000 
     1.32907052        0.000000      0.000000 
     1.33207068        0.000000      0.000000 
     1.33507084        0.000000      0.000000 
     1.33807100        0.000000      0.000000 
     1.34107116        0.000000      0.000000 
     1.34407132        0.000000      0.000000 
     1.34707148        0.000000      0.000000 
     1.35007163        0.000000      0.000000 
     1.35307179        0.000000      0.000000 
     1.35607195        0.000000      0.000000 
     1.35907211        0.000000      0.000000 
     1.36207227        0.000000      0.000000 
     1.36507243        0.000000      0.000000 
     1.36807259        0.000000      0.000000 
     1.37107275        0.000000      0.000000 
     1.37407291        0.000000      0.000000 
     1.37707307        0.000000      0.000000 
     1.38007323        0.000000      0.000000 
     1.38307339        0.000000      0.000000 
     1.38607354        0.000000      0.000000 
     1.38907370        0.000000      0.000000 
     1.39207386        0.000000      0.000000 
     1.39507402        0.000000      0.000000 
     1.39807418        0.000000      0.000000 
     1.40107434        0.000000      0.000000 
     1.40407450        0.000000      0.000000 
     1.40707466        0.000000      0.000000 
     1.41007482        0.000000      0.000000 
     1.41307498        0.000000      0.000000 
     1.41607514        0.000000      0.000000 
     1.41907530        0.000000      0.000000 
     1.42207545        0.000000      0.000000 
     1.42507561        0.000000      0.000000 
     1.42807577        0.000000      0.000000 
     1.43107593        0.000000      0.000000 
     1.43407609        0.000000      0.000000 
     1.43707625        0.000000      0.000000 
     1.44007641        0.000000      0.000000 
     1.44307657        0.000000      0.000000 
     1.44607673        0.000000      0.000000 
     1.44907689        0.000000      0.000000 
     1.45207705        0.000000      0.000000 
     1.45507721        0.000000      0.000000 
     1.45807736        0.000000      0.000000 
     1.46107752        0.000000      0.000000 
     1.46407768        0.000000      0.000000 
     1.46707784        0.000000      0.000000 
     1.47007800        0.000000      0.000000 
     1.47307816        0.000000      0.000000 
     1.47607832        0.000000      0.000000 
     1.47907848        0.000000      0.000000 
     1.48207864        0.000000      0.000000 
     1.48507880        0.000000      0.000000 
     1.48807896        0.000000      0.000000 
     1.49107912        0.000000      0.000000 
     1.49407928        0.000000      0.000000 
     1.49707943        0.000000      0.000000 
     1.50007959        0.000000      0.000000 
     1.50307975        0.000000      0.000000 
     1.50607991        0.000000      0.000000 
     1.50908007        0.000000      0.000000 
     1.51208023        0.000000      0.000000 
     1.51508039        0.000000      0.000000 
     1.51808055        0.000000      0.000000 
     1.52108071        0.000000      0.000000 
     1.52408087        0.000000      0.000000 
     1.52708103        0.000000      0.000000 
     1.53008119        0.000000      0.000000 
     1.53308134        0.000000      0.000000 
     1.53608150        0.000000      0.000000 
     1.53908166        0.000000      0.000000 
     1.54208182        0.000000      0.000000 
     1.54508198        0.000000     -0.222215 
     1.54808214        0.000000     -0.295304 
     1.55108230        0.000000     -0.394735 
     1.55408246        0.000000     -0.530235 
     1.55708262        0.000000     -0.714793 
     1.56008278        0.000000     -0.965315 
     1.56308294        0.000000     -1.302977 
     1.56608310        0.000000     -1.752850 
     1.56908325        0.000000     -2.342143 
     1.57208341        0.000000     -3.096430 
     1.57508357        0.000000     -4.033519 
     1.57808373        0.000000     -5.155691 
     1.58108389        0.000000     -6.442543 
     1.58408405        0.000000     -7.847912 
     1.58708421      -17.565520     -9.304003 
     1.59008437      -17.565520    -10.732984 
     1.59308453      -17.565520    -12.062429 
     1.59608469      -17.565520    -13.238662 
     1.59908485      -17.565520    -14.233340 
     1.60208501      -17.565520    -15.042366 
     1.60508517      -17.565520    -15.679585 
     1.60808532      -17.565520    -16.168899 
     1.61108548      -17.565520    -16.537492 
     1.61408564      -17.565520    -16.811317 
     1.61708580      -17.565520    -17.012786 
     1.62008596      -17.565520    -17.160031 
     1.62308612      -17.565520    -17.267086 
     1.62608628      -17.565520    -17.344473 
     1.62908644      -17.565520    -17.399892 
     1.63208660      -17.565520    -17.438860 
     1.63508676      -17.565520    -17.465225 
     1.63808692      -17.565520    -17.481567 
     1.64108708      -17.565520    -17.489465 
     1.64408723      -17.565520    -17.489679 
     1.64708739      -17.565520    -17.482228 
     1.65008755      -17.565520    -17.466398 
     1.65308771      -17.565520    -17.440658 
     1.65608787      -17.565520    -17.402492 
     1.65908803      -17.565520    -17.348133 
     1.66208819      -17.565520    -17.272171 
     1.66508835      -17.565520    -17.167045 
     1.66808851      -17.565520    -17.022411 
     1.67108867      -17.565520    -16.824452 
     1.67408883      -17.565520    -16.555278 
     1.67708899      -17.565520    -16.192712 
     1.68008914      -17.565520    -15.710956 
     1.68308930      -17.565520    -15.082798 
     1.68608946      -17.565520    -14.283989 
     1.68908962      -17.565520    -13.299906 
     1.69208978      -17.565520    -12.133431 
     1.69508994      -17.565520    -10.811443 
     1.69809010      -17.565520     -9.386285 
     1.70109026        0.000000     -7.929629 
     1.70409042        0.000000     -6.519422 
     1.70709058        0.000000     -5.224399 
     1.71009074        0.000000     -4.092128 
     1.71309090        0.000000     -3.144447 
     1.71609106        0.000000     -2.380187 
     1.71909121        0.000000     -1.782203 
     1.72209137        0.000000     -1.325178 
     1.72509153        0.000000     -0.981869 
     1.72809169        0.000000     -0.727024 
     1.73109185        0.000000     -0.539225 
     1.73409201        0.000000     -0.401330 
     1.73709217        0.000000     -0.300146 
     1.74009233        0.000000     -0.225780 
     1.74309249        0.000000      0.000000 
     1.74609265        0.000000      0.000000 
     1.74909281        0.000000      0.000000 
     1.75209297        0.000000      0.000000 
     1.75509312        0.000000      0.000000 
     1.75809328        0.000000      0.000000 
     1.76109344        0.000000      0.000000 
     1.76409360        0.000000      0.000000 
     1.76709376        0.000000      0.000000 
     1.77009392        0.000000      0.000000 
     1.77309408        0.000000      0.000000 
     1.77609424        0.000000      0.000000 
     1.77909440        0.000000      0.000000 
     1.78209456        0.000000      0.000000 
     1.78509472        0.000000      0.000000 
     1.78809488        0.000000      0.000000 
     1.79109503        0.000000      0.000000 
     1.79409519        0.000000      0.195301 
     1.79709535        0.000000      0.258991 
     1.80009551        0.000000      0.345552 
     1.80309567        0.000000      0.463472 
     1.80609583        0.000000      0.624158 
     1.80909599        0.000000      0.842605 
     1.81209615        0.000000      1.137865 
     1.81509631        0.000000      1.532985 
     1.81809647        0.000000      2.053828 
     1.82109663        0.000000      2.726142 
     1.82409679        0.000000      3.570389 
     1.82709695        0.000000      4.594620 
     1.83009710        0.000000      5.787042 
     1.83309726        0.000000      7.111339 
     1.83609742       16.948450      8.508127 
     1.83909758       16.948450      9.903956 
     1.84209774       16.948450     11.225555 
     1.84509790       16.948450     12.414020 
     1.84809806       16.948450     13.433635 
     1.85109822       16.948450     14.273149 
     1.85409838       16.948450     14.940989 
     1.85709854       16.948450     15.457802 
     1.86009870       16.948450     15.849357 
     1.86309886       16.948450     16.141437 
     1.86609901       16.948450     16.356944 
     1.86909917       16.948450     16.514762 
     1.87209933       16.948450     16.629697 
     1.87509949       16.948450     16.712958 
     1.87809965       16.948450     16.772810 
     1.88109981       16.948450     16.815215 
     1.88409997       16.948450     16.844376 
     1.88710013       16.948450     16.863155 
     1.89010029       16.948450     16.873372 
     1.89310045       16.948450     16.876013 
     1.89610061       16.948450     16.871329 
     1.89910077       16.948450     16.858872 
     1.90210092       16.948450     16.837441 
     1.90510108       16.948450     16.804949 
     1.90810124       16.948450     16.758198 
     1.91110140       16.948450     16.692548 
     1.91410156       16.948450     16.601455 
     1.91710172       16.948450     16.475907 
     1.92010188       16.948450     16.303763 
     1.92310204       16.948450     16.069119 
     1.92610220       16.948450     15.751938 
     1.92910236       16.948450     15.328344 
     1.93210252       16.948450     14.772180 
     1.93510268       16.948450     14.058483 
     1.93810283       16.948450     13.169224 
     1.94110299       16.948450     12.100725 
     1.94410315       16.948450     10.870738 
     1.94710331       16.948450      9.521849 
     1.95010347        0.000000      8.118126 
     1.95310363        0.000000      6.734425 
     1.95610379        0.000000      5.441585 
     1.95910395        0.000000      4.293188 
     1.96210411        0.000000      3.318591 
     1.96510427        0.000000      2.523439 
     1.96810443        0.000000      1.895467 
     1.97110459        0.000000      1.412101 
     1.97410475        0.000000      1.047143 
     1.97710490        0.000000      0.775304 
     1.98010506        0.000000      0.574584 
     1.98310522        0.000000      0.427079 
     1.98610538        0.000000      0.318849 
     1.98910554        0.000000      0.239364 
     1.99210570        0.000000      0.180825 
     1.99510586        0.000000      0.000000 
     1.99810602        0.000000      0.000000 
     2.00110618        0.000000      0.000000 
     2.00410634        0.000000      0.000000 
     2.00710650        0.000000      0.000000 
     2.01010666        0.000000      0.000000 
     2.01310681        0.000000      0.000000 
     2.01610697        0.000000      0.000000 
     2.01910713        0.000000      0.000000 
     2.02210729        0.000000      0.000000 
     2.02510745        0.000000      0.000000 
     2.02810761        0.000000      0.000000 
     2.03110777        0.000000      0.000000 
     2.03410793        0.000000      0.000000 
     2.03710809        0.000000      0.000000 
     2.04010825        0.000000      0.000000 
     2.04310841        0.000000      0.000000 
     2.04610857        0.000000      0.000000 
     2.04910872        0.000000      0.000000 
     2.05210888        0.000000      0.000000 
     2.05510904        0.000000      0.000000 
     2.05810920        0.000000      0.000000 
     2.06110936        0.000000      0.000000 
     2.06410952        0.000000      0.000000 
     2.06710968        0.000000      0.000000 
     2.07010984        0.000000      0.000000 
     2.07311000        0.000000      0.000000 
     2.07611016        0.000000      0.000000 
     2.07911032        0.000000      0.000000 
     2.08211048        0.000000      0.000000 
     2.08511064        0.000000      0.000000 
     2.08811079        0.000000      0.000000 
     2.09111095        0.000000      0.000000 
     2.09411111        0.000000      0.000000 
     2.09711127        0.000000      0.000000 
     2.10011143        0.000000      0.000000 
     2.10311159        0.000000      0.000000 
     2.10611175        0.000000      0.000000 
     2.10911191        0.000000      0.000000 
     2.11211207        0.000000      0.000000 
     2.11511223        0.000000      0.000000 
     2.11811239        0.000000      0.000000 
     2.12111255        0.000000      0.000000 
     2.12411270        0.000000      0.000000 
     2.12711286        0.000000      0.000000 
     2.13011302        0.000000      0.000000 
     2.13311318        0.000000      0.000000 
     2.13611334        0.000000      0.000000 
     2.13911350        0.000000      0.000000 
     2.14211366        0.000000      0.000000 
     2.14511382        0.000000      0.000000 
     2.14811398        0.000000      0.000000 
     2.15111414        0.000000      0.000000 
     2.15411430        0.000000      0.000000 
     2.15711446        0.000000      0.000000 
     2.16011461        0.000000      0.000000 
     2.16311477        0.000000      0.000000 
     2.16611493        0.000000      0.000000 
     2.16911509        0.000000      0.000000 
     2.17211525        0.000000      0.000000 
     2.17511541        0.000000      0.000000 
     2.17811557        0.000000      0.000000 
     2.18111573        0.000000      0.000000 
     2.18411589        0.000000      0.000000 
     2.18711605        0.000000      0.000000 
     2.19011621        0.000000      0.000000 
     2.19311637        0.000000      0.000000 
     2.19611653        0.000000      0.000000 
     2.19911668        0.000000      0.000000 
     2.20211684        0.000000      0.000000 
     2.20511700        0.000000      0.000000 
     2.20811716        0.000000      0.000000 
     2.21111732        0.000000      0.000000 
     2.21411748        0.000000      0.000000 
     2.21711764        0.000000      0.000000 
     2.22011780        0.000000      0.000000 
     2.22311796        0.000000      0.000000 
     2.22611812        0.000000      0.000000 
     2.22911828        0.000000      0.000000 
     2.23211844        0.000000      0.000000 
     2.23511859        0.000000      0.000000 
     2.23811875        0.000000      0.000000 
     2.24111891        0.000000      0.000000 
     2.24411907        0.000000      0.000000 
     2.24711923        0.000000      0.000000 
     2.25011939        0.000000      0.000000 
     2.25311955        0.000000      0.000000 
     2.25611971        0.000000      0.000000 
     2.25911987        0.000000      0.000000 
     2.26212003        0.000000      0.000000 
     2.26512019        0.000000      0.000000 
     2.26812035        0.000000      0.000000 
     2.27112050        0.000000      0.000000 
     2.27412066        0.000000      0.000000 
     2.27712082        0.000000      0.000000 
     2.28012098        0.000000      0.000000 
     2.28312114        0.000000      0.000000 
     2.28612130        0.000000      0.000000 
     2.28912146        0.000000      0.000000 
     2.29212162        0.000000      0.000000 
     2.29512178        0.000000      0.000000 
     2.29812194        0.000000      0.000000 
     2.30112210        0.000000      0.000000 
     2.30412226        0.000000      0.000000 
