z[m]        G0[T/m]       G1[T/m] 
     0.35101684        0.000000      0.000000 
     0.35401699        0.000000      0.000000 
     0.35701713        0.000000      0.000000 
     0.36001727        0.000000      0.000000 
     0.36301742        0.000000      0.000000 
     0.36601756        0.000000      0.000000 
     0.36901771        0.000000      0.000000 
     0.37201785        0.000000      0.000000 
     0.37501799        0.000000      0.000000 
     0.37801814        0.000000      0.000000 
     0.38101828        0.000000      0.000000 
     0.38401843        0.000000      0.000000 
     0.38701857        0.000000      0.000000 
     0.39001871        0.000000      0.000000 
     0.39301886        0.000000      0.000000 
     0.39601900        0.000000      0.000000 
     0.39901915        0.000000      0.000000 
     0.40201929        0.000000      0.000000 
     0.40501943        0.000000      0.000000 
     0.40801958        0.000000      0.000000 
     0.41101972        0.000000      0.000000 
     0.41401987        0.000000      0.000000 
     0.41702001        0.000000      0.000000 
     0.42002015        0.000000      0.000000 
     0.42302030        0.000000      0.000000 
     0.42602044        0.000000      0.000000 
     0.42902059        0.000000      0.000000 
     0.43202073        0.000000      0.000000 
     0.43502087        0.000000      0.000000 
     0.43802102        0.000000      0.000000 
     0.44102116        0.000000      0.000000 
     0.44402131        0.000000      0.000000 
     0.44702145        0.000000      0.000000 
     0.45002159        0.000000      0.000000 
     0.45302174        0.000000      0.000000 
     0.45602188        0.000000      0.000000 
     0.45902203        0.000000      0.000000 
     0.46202217        0.000000      0.000000 
     0.46502231        0.000000      0.000000 
     0.46802246        0.000000      0.000000 
     0.47102260        0.000000      0.000000 
     0.47402275        0.000000      0.000000 
     0.47702289        0.000000      0.000000 
     0.48002303        0.000000      0.000000 
     0.48302318        0.000000      0.000000 
     0.48602332        0.000000      0.000000 
     0.48902347        0.000000      0.000000 
     0.49202361        0.000000      0.000000 
     0.49502375        0.000000      0.000000 
     0.49802390        0.000000      0.000000 
     0.50102404        0.000000      0.000000 
     0.50402418        0.000000      0.000000 
     0.50702433        0.000000      0.000000 
     0.51002447        0.000000      0.000000 
     0.51302462        0.000000      0.000000 
     0.51602476        0.000000      0.000000 
     0.51902490        0.000000      0.000000 
     0.52202505        0.000000      0.000000 
     0.52502519        0.000000      0.000000 
     0.52802534        0.000000      0.000000 
     0.53102548        0.000000      0.000000 
     0.53402562        0.000000      0.000000 
     0.53702577        0.000000      0.000000 
     0.54002591        0.000000      0.000000 
     0.54302606        0.000000      0.000000 
     0.54602620        0.000000      0.000000 
     0.54902634        0.000000      0.000000 
     0.55202649        0.000000      0.000000 
     0.55502663        0.000000      0.000000 
     0.55802678        0.000000      0.000000 
     0.56102692        0.000000      0.000000 
     0.56402706        0.000000      0.000000 
     0.56702721        0.000000      0.000000 
     0.57002735        0.000000      0.000000 
     0.57302750        0.000000      0.000000 
     0.57602764        0.000000      0.000000 
     0.57902778        0.000000      0.000000 
     0.58202793        0.000000      0.000000 
     0.58502807        0.000000      0.000000 
     0.58802822        0.000000      0.000000 
     0.59102836        0.000000      0.000000 
     0.59402850        0.000000      0.000000 
     0.59702865        0.000000      0.000000 
     0.60002879        0.000000      0.000000 
     0.60302894        0.000000      0.000000 
     0.60602908        0.000000      0.000000 
     0.60902922        0.000000      0.000000 
     0.61202937        0.000000      0.000000 
     0.61502951        0.000000      0.000000 
     0.61802966        0.000000      0.000000 
     0.62102980        0.000000      0.000000 
     0.62402994        0.000000      0.000000 
     0.62703009        0.000000      0.000000 
     0.63003023        0.000000      0.000000 
     0.63303038        0.000000      0.000000 
     0.63603052        0.000000      0.000000 
     0.63903066        0.000000      0.000000 
     0.64203081        0.000000      0.000000 
     0.64503095        0.000000      0.000000 
     0.64803109        0.000000      0.000000 
     0.65103124        0.000000      0.000000 
     0.65403138        0.000000      0.000000 
     0.65703153        0.000000      0.000000 
     0.66003167        0.000000      0.000000 
     0.66303181        0.000000      0.000000 
     0.66603196        0.000000      0.000000 
     0.66903210        0.000000      0.000000 
     0.67203225        0.000000      0.000000 
     0.67503239        0.000000      0.000000 
     0.67803253        0.000000      0.000000 
     0.68103268        0.000000      0.000000 
     0.68403282        0.000000      0.000000 
     0.68703297        0.000000      0.000000 
     0.69003311        0.000000      0.000000 
     0.69303325        0.000000      0.000000 
     0.69603340        0.000000      0.000000 
     0.69903354        0.000000      0.000000 
     0.70203369        0.000000      0.000000 
     0.70503383        0.000000      0.000000 
     0.70803397        0.000000      0.000000 
     0.71103412        0.000000      0.000000 
     0.71403426        0.000000      0.000000 
     0.71703441        0.000000      0.000000 
     0.72003455        0.000000      0.000000 
     0.72303469        0.000000      0.000000 
     0.72603484        0.000000      0.000000 
     0.72903498        0.000000      0.000000 
     0.73203513        0.000000      0.000000 
     0.73503527        0.000000      0.000000 
     0.73803541        0.000000      0.000000 
     0.74103556        0.000000      0.000000 
     0.74403570        0.000000      0.000000 
     0.74703585        0.000000      0.000000 
     0.75003599        0.000000      0.000000 
     0.75303613        0.000000      0.000000 
     0.75603628        0.000000      0.000000 
     0.75903642        0.000000      0.000000 
     0.76203657        0.000000      0.000000 
     0.76503671        0.000000      0.000000 
     0.76803685        0.000000      0.000000 
     0.77103700        0.000000      0.000000 
     0.77403714        0.000000      0.000000 
     0.77703729        0.000000      0.000000 
     0.78003743        0.000000      0.000000 
     0.78303757        0.000000      0.000000 
     0.78603772        0.000000      0.000000 
     0.78903786        0.000000      0.000000 
     0.79203800        0.000000      0.000000 
     0.79503815        0.000000      0.000000 
     0.79803829        0.000000      0.000000 
     0.80103844        0.000000      0.000000 
     0.80403858        0.000000      0.000000 
     0.80703872        0.000000      0.000000 
     0.81003887        0.000000      0.000000 
     0.81303901        0.000000      0.000000 
     0.81603916        0.000000      0.000000 
     0.81903930        0.000000      0.000000 
     0.82203944        0.000000      0.000000 
     0.82503959        0.000000      0.000000 
     0.82803973        0.000000      0.000000 
     0.83103988        0.000000      0.000000 
     0.83404002        0.000000      0.000000 
     0.83704016        0.000000      0.000000 
     0.84004031        0.000000      0.000000 
     0.84304045        0.000000      0.000000 
     0.84604060        0.000000      0.000000 
     0.84904074        0.000000      0.000000 
     0.85204088        0.000000      0.000000 
     0.85504103        0.000000      0.000000 
     0.85804117        0.000000      0.000000 
     0.86104132        0.000000      0.000000 
     0.86404146        0.000000      0.000000 
     0.86704160        0.000000      0.000000 
     0.87004175        0.000000      0.000000 
     0.87304189        0.000000      0.000000 
     0.87604204        0.000000      0.000000 
     0.87904218        0.000000      0.000000 
     0.88204232        0.000000      0.000000 
     0.88504247        0.000000      0.000000 
     0.88804261        0.000000      0.000000 
     0.89104276        0.000000      0.000000 
     0.89404290        0.000000      0.000000 
     0.89704304        0.000000      0.000000 
     0.90004319        0.000000      0.000000 
     0.90304333        0.000000      0.000000 
     0.90604348        0.000000      0.000000 
     0.90904362        0.000000      0.000000 
     0.91204376        0.000000      0.000000 
     0.91504391        0.000000      0.000000 
     0.91804405        0.000000      0.000000 
     0.92104420        0.000000      0.000000 
     0.92404434        0.000000      0.000000 
     0.92704448        0.000000      0.000000 
     0.93004463        0.000000      0.000000 
     0.93304477        0.000000      0.000000 
     0.93604491        0.000000      0.000000 
     0.93904506        0.000000      0.000000 
     0.94204520        0.000000      0.000000 
     0.94504535        0.000000      0.000000 
     0.94804549        0.000000      0.000000 
     0.95104563        0.000000      0.000000 
     0.95404578        0.000000      0.000000 
     0.95704592        0.000000      0.000000 
     0.96004607        0.000000      0.000000 
     0.96304621        0.000000      0.000000 
     0.96604635        0.000000      0.000000 
     0.96904650        0.000000      0.000000 
     0.97204664        0.000000      0.000000 
     0.97504679        0.000000      0.000000 
     0.97804693        0.000000      0.000000 
     0.98104707        0.000000      0.000000 
     0.98404722        0.000000      0.000000 
     0.98704736        0.000000      0.000000 
     0.99004751        0.000000      0.000000 
     0.99304765        0.000000      0.000000 
     0.99604779        0.000000      0.000000 
     0.99904794        0.000000      0.000000 
     1.00204808        0.000000      0.000000 
     1.00504823        0.000000      0.000000 
     1.00804837        0.000000      0.000000 
     1.01104851        0.000000      0.000000 
     1.01404866        0.000000      0.000000 
     1.01704880        0.000000      0.000000 
     1.02004895        0.000000      0.000000 
     1.02304909        0.000000      0.000000 
     1.02604923        0.000000      0.000000 
     1.02904938        0.000000      0.000000 
     1.03204952        0.000000      0.000000 
     1.03504967        0.000000      0.000000 
     1.03804981        0.000000      0.000000 
     1.04104995        0.000000      0.000000 
     1.04405010        0.000000      0.000000 
     1.04705024        0.000000      0.000000 
     1.05005039        0.000000      0.000000 
     1.05305053        0.000000      0.000000 
     1.05605067        0.000000      0.000000 
     1.05905082        0.000000      0.000000 
     1.06205096        0.000000      0.000000 
     1.06505111        0.000000      0.000000 
     1.06805125        0.000000      0.000000 
     1.07105139        0.000000      0.000000 
     1.07405154        0.000000      0.000000 
     1.07705168        0.000000      0.000000 
     1.08005182        0.000000      0.000000 
     1.08305197        0.000000      0.000000 
     1.08605211        0.000000      0.000000 
     1.08905226        0.000000      0.000000 
     1.09205240        0.000000      0.000000 
     1.09505254        0.000000      0.000000 
     1.09805269        0.000000      0.000000 
     1.10105283        0.000000      0.000000 
     1.10405298        0.000000      0.000000 
     1.10705312        0.000000      0.000000 
     1.11005326        0.000000      0.000000 
     1.11305341        0.000000      0.000000 
     1.11605355        0.000000      0.000000 
     1.11905370        0.000000      0.000000 
     1.12205384        0.000000      0.000000 
     1.12505398        0.000000      0.000000 
     1.12805413        0.000000      0.000000 
     1.13105427        0.000000      0.000000 
     1.13405442        0.000000      0.000000 
     1.13705456        0.000000      0.000000 
     1.14005470        0.000000      0.000000 
     1.14305485        0.000000      0.000000 
     1.14605499        0.000000      0.000000 
     1.14905514        0.000000      0.000000 
     1.15205528        0.000000      0.000000 
     1.15505542        0.000000      0.000000 
     1.15805557        0.000000      0.000000 
     1.16105571        0.000000      0.000000 
     1.16405586        0.000000      0.000000 
     1.16705600        0.000000      0.000000 
     1.17005614        0.000000      0.000000 
     1.17305629        0.000000      0.000000 
     1.17605643        0.000000      0.000000 
     1.17905658        0.000000      0.000000 
     1.18205672        0.000000      0.000000 
     1.18505686        0.000000      0.000000 
     1.18805701        0.000000      0.000000 
     1.19105715        0.000000      0.000000 
     1.19405730        0.000000      0.000000 
     1.19705744        0.000000      0.000000 
     1.20005758        0.000000      0.000000 
     1.20305773        0.000000      0.000000 
     1.20605787        0.000000      0.000000 
     1.20905801        0.000000      0.000000 
     1.21205816        0.000000      0.000000 
     1.21505830        0.000000      0.000000 
     1.21805845        0.000000      0.000000 
     1.22105859        0.000000      0.000000 
     1.22405873        0.000000      0.000000 
     1.22705888        0.000000      0.000000 
     1.23005902        0.000000      0.000000 
     1.23305917        0.000000      0.000000 
     1.23605931        0.000000      0.000000 
     1.23905945        0.000000      0.000000 
     1.24205960        0.000000      0.000000 
     1.24505974        0.000000      0.000000 
     1.24805989        0.000000      0.000000 
     1.25106003        0.000000      0.000000 
     1.25406017        0.000000      0.000000 
     1.25706032        0.000000      0.000000 
     1.26006046        0.000000      0.000000 
     1.26306061        0.000000      0.000000 
     1.26606075        0.000000      0.000000 
     1.26906089        0.000000      0.000000 
     1.27206104        0.000000      0.000000 
     1.27506118        0.000000      0.000000 
     1.27806133        0.000000      0.000000 
     1.28106147        0.000000      0.000000 
     1.28406161        0.000000      0.000000 
     1.28706176        0.000000      0.000000 
     1.29006190        0.000000      0.000000 
     1.29306205        0.000000      0.000000 
     1.29606219        0.000000      0.000000 
     1.29906233        0.000000      0.000000 
     1.30206248        0.000000      0.000000 
     1.30506262        0.000000      0.000000 
     1.30806277        0.000000      0.000000 
     1.31106291        0.000000      0.000000 
     1.31406305        0.000000      0.000000 
     1.31706320        0.000000      0.000000 
     1.32006334        0.000000      0.000000 
     1.32306349        0.000000      0.000000 
     1.32606363        0.000000      0.000000 
     1.32906377        0.000000      0.000000 
     1.33206392        0.000000      0.000000 
     1.33506406        0.000000      0.000000 
     1.33806421        0.000000      0.000000 
     1.34106435        0.000000      0.000000 
     1.34406449        0.000000      0.000000 
     1.34706464        0.000000      0.000000 
     1.35006478        0.000000      0.000000 
     1.35306492        0.000000      0.000000 
     1.35606507        0.000000      0.000000 
     1.35906521        0.000000      0.000000 
     1.36206536        0.000000      0.000000 
     1.36506550        0.000000      0.000000 
     1.36806564        0.000000      0.000000 
     1.37106579        0.000000      0.000000 
     1.37406593        0.000000      0.000000 
     1.37706608        0.000000      0.000000 
     1.38006622        0.000000      0.000000 
     1.38306636        0.000000      0.000000 
     1.38606651        0.000000      0.000000 
     1.38906665        0.000000      0.000000 
     1.39206680        0.000000      0.000000 
     1.39506694        0.000000      0.000000 
     1.39806708        0.000000      0.000000 
     1.40106723        0.000000      0.000000 
     1.40406737        0.000000      0.000000 
     1.40706752        0.000000      0.000000 
     1.41006766        0.000000      0.000000 
     1.41306780        0.000000      0.000000 
     1.41606795        0.000000      0.000000 
     1.41906809        0.000000      0.000000 
     1.42206824        0.000000      0.000000 
     1.42506838        0.000000      0.000000 
     1.42806852        0.000000      0.000000 
     1.43106867        0.000000      0.000000 
     1.43406881        0.000000      0.000000 
     1.43706896        0.000000      0.000000 
     1.44006910        0.000000      0.000000 
     1.44306924        0.000000      0.000000 
     1.44606939        0.000000      0.000000 
     1.44906953        0.000000      0.000000 
     1.45206968        0.000000      0.000000 
     1.45506982        0.000000      0.000000 
     1.45806996        0.000000      0.000000 
     1.46107011        0.000000      0.000000 
     1.46407025        0.000000      0.000000 
     1.46707040        0.000000      0.000000 
     1.47007054        0.000000      0.000000 
     1.47307068        0.000000      0.000000 
     1.47607083        0.000000      0.000000 
     1.47907097        0.000000      0.000000 
     1.48207112        0.000000      0.000000 
     1.48507126        0.000000      0.000000 
     1.48807140        0.000000      0.000000 
     1.49107155        0.000000      0.000000 
     1.49407169        0.000000      0.000000 
     1.49707183        0.000000      0.000000 
     1.50007198        0.000000      0.000000 
     1.50307212        0.000000      0.000000 
     1.50607227        0.000000      0.000000 
     1.50907241        0.000000      0.000000 
     1.51207255        0.000000      0.000000 
     1.51507270        0.000000      0.000000 
     1.51807284        0.000000      0.000000 
     1.52107299        0.000000      0.000000 
     1.52407313        0.000000      0.000000 
     1.52707327        0.000000      0.000000 
     1.53007342        0.000000      0.000000 
     1.53307356        0.000000      0.000000 
     1.53607371        0.000000      0.000000 
     1.53907385        0.000000      0.000000 
     1.54207399        0.000000      0.000000 
     1.54507414        0.000000      0.000000 
     1.54807428        0.000000      0.000000 
     1.55107443        0.000000      0.000000 
     1.55407457        0.000000      0.000000 
     1.55707471        0.000000      0.000000 
     1.56007486        0.000000      0.000000 
     1.56307500        0.000000      0.000000 
     1.56607515        0.000000      0.000000 
     1.56907529        0.000000      0.000000 
     1.57207543        0.000000      0.000000 
     1.57507558        0.000000      0.000000 
     1.57807572        0.000000      0.000000 
     1.58107587        0.000000      0.000000 
     1.58407601        0.000000      0.000000 
     1.58707615        0.000000      0.000000 
     1.59007630        0.000000      0.000000 
     1.59307644        0.000000      0.000000 
     1.59607659        0.000000     -0.217432 
     1.59907673        0.000000     -0.282926 
     1.60207687        0.000000     -0.370211 
     1.60507702        0.000000     -0.486842 
     1.60807716        0.000000     -0.642859 
     1.61107731        0.000000     -0.851384 
     1.61407745        0.000000     -1.129156 
     1.61707759        0.000000     -1.496791 
     1.62007774        0.000000     -1.978419 
     1.62307788        0.000000     -2.600208 
     1.62607803        0.000000     -3.387277 
     1.62907817        0.000000     -4.358712 
     1.63207831        0.000000     -5.521090 
     1.63507846        0.000000     -6.861957 
     1.63807860        0.000000     -8.345779 
     1.64107874        0.000000     -9.915013 
     1.64407889      -20.352020    -11.497521 
     1.64707903      -20.352020    -13.018797 
     1.65007918      -20.352020    -14.415024 
     1.65307932      -20.352020    -15.642500 
     1.65607946      -20.352020    -16.680922 
     1.65907961      -20.352020    -17.530861 
     1.66207975      -20.352020    -18.207796 
     1.66507990      -20.352020    -18.735385 
     1.66808004      -20.352020    -19.139870 
     1.67108018      -20.352020    -19.446329 
     1.67408033      -20.352020    -19.676687 
     1.67708047      -20.352020    -19.849027 
     1.68008062      -20.352020    -19.977673 
     1.68308076      -20.352020    -20.073657 
     1.68608090      -20.352020    -20.145319 
     1.68908105      -20.352020    -20.198872 
     1.69208119      -20.352020    -20.238909 
     1.69508134      -20.352020    -20.268798 
     1.69808148      -20.352020    -20.290995 
     1.70108162      -20.352020    -20.307281 
     1.70408177      -20.352020    -20.318926 
     1.70708191      -20.352020    -20.326819 
     1.71008206      -20.352020    -20.331549 
     1.71308220      -20.352020    -20.333467 
     1.71608234      -20.352020    -20.332710 
     1.71908249      -20.352020    -20.329224 
     1.72208263      -20.352020    -20.322754 
     1.72508278      -20.352020    -20.312819 
     1.72808292      -20.352020    -20.298669 
     1.73108306      -20.352020    -20.279210 
     1.73408321      -20.352020    -20.252899 
     1.73708335      -20.352020    -20.217599 
     1.74008350      -20.352020    -20.170366 
     1.74308364      -20.352020    -20.107181 
     1.74608378      -20.352020    -20.022587 
     1.74908393      -20.352020    -19.909228 
     1.75208407      -20.352020    -19.757309 
     1.75508422      -20.352020    -19.553995 
     1.75808436      -20.352020    -19.282870 
     1.76108450      -20.352020    -18.923637 
     1.76408465      -20.352020    -18.452426 
     1.76708479      -20.352020    -17.843148 
     1.77008494      -20.352020    -17.070446 
     1.77308508      -20.352020    -16.114520 
     1.77608522      -20.352020    -14.967528 
     1.77908537      -20.352020    -13.640182 
     1.78208551      -20.352020    -12.166103 
     1.78508565      -20.352020    -10.601246 
     1.78808580        0.000000     -9.016978 
     1.79108594        0.000000     -7.488119 
     1.79408609        0.000000     -6.079774 
     1.79708623        0.000000     -4.837485 
     1.80008637        0.000000     -3.783420 
     1.80308652        0.000000     -2.918501 
     1.80608666        0.000000     -2.228201 
     1.80908681        0.000000     -1.689285 
     1.81208695        0.000000     -1.275551 
     1.81508709        0.000000     -0.961725 
     1.81808724        0.000000     -0.725576 
     1.82108738        0.000000     -0.548695 
     1.82408753        0.000000     -0.416454 
     1.82708767        0.000000     -0.317554 
     1.83008781        0.000000     -0.243441 
     1.83308796        0.000000      0.000000 
     1.83608810        0.000000      0.000000 
     1.83908825        0.000000      0.000000 
     1.84208839        0.000000      0.000000 
     1.84508853        0.000000      0.000000 
     1.84808868        0.000000      0.000000 
     1.85108882        0.000000      0.000000 
     1.85408897        0.000000      0.000000 
     1.85708911        0.000000      0.000000 
     1.86008925        0.000000      0.000000 
     1.86308940        0.000000      0.000000 
     1.86608954        0.000000      0.000000 
     1.86908969        0.000000      0.000000 
     1.87208983        0.000000      0.000000 
     1.87508997        0.000000      0.000000 
     1.87809012        0.000000      0.000000 
     1.88109026        0.000000      0.000000 
     1.88409041        0.000000      0.000000 
     1.88709055        0.000000      0.000000 
     1.89009069        0.000000      0.000000 
     1.89309084        0.000000      0.000000 
     1.89609098        0.000000      0.218120 
     1.89909113        0.000000      0.283842 
     1.90209127        0.000000      0.371433 
     1.90509141        0.000000      0.488476 
     1.90809156        0.000000      0.645044 
     1.91109170        0.000000      0.854301 
     1.91409185        0.000000      1.133031 
     1.91709199        0.000000      1.501899 
     1.92009213        0.000000      1.985069 
     1.92309228        0.000000      2.608719 
     1.92609242        0.000000      3.397928 
     1.92909256        0.000000      4.371673 
     1.93209271        0.000000      5.536335 
     1.93509285        0.000000      6.879197 
     1.93809300        0.000000      8.364439 
     1.94109314        0.000000      9.934285 
     1.94409328       20.352020     11.516487 
     1.94709343       20.352020     13.036596 
     1.95009357       20.352020     14.430991 
     1.95309372       20.352020     15.656249 
     1.95609386       20.352020     16.692343 
     1.95909400       20.352020     17.540068 
     1.96209415       20.352020     18.215038 
     1.96509429       20.352020     18.740976 
     1.96809444       20.352020     19.144127 
     1.97109458       20.352020     19.449539 
     1.97409472       20.352020     19.679093 
     1.97709487       20.352020     19.850825 
     1.98009501       20.352020     19.979013 
     1.98309516       20.352020     20.074658 
     1.98609530       20.352020     20.146066 
     1.98909544       20.352020     20.199431 
     1.99209559       20.352020     20.239327 
     1.99509573       20.352020     20.269109 
     1.99809588       20.352020     20.291225 
     2.00109602       20.352020     20.307448 
     2.00409616       20.352020     20.319043 
     2.00709631       20.352020     20.326894 
     2.01009645       20.352020     20.331589 
     2.01309660       20.352020     20.333473 
     2.01609674       20.352020     20.332684 
     2.01909688       20.352020     20.329164 
     2.02209703       20.352020     20.322655 
     2.02509717       20.352020     20.312675 
     2.02809732       20.352020     20.298467 
     2.03109746       20.352020     20.278935 
     2.03409760       20.352020     20.252530 
     2.03709775       20.352020     20.217104 
     2.04009789       20.352020     20.169704 
     2.04309804       20.352020     20.106296 
     2.04609818       20.352020     20.021401 
     2.04909832       20.352020     19.907638 
     2.05209847       20.352020     19.755179 
     2.05509861       20.352020     19.551150 
     2.05809876       20.352020     19.279085 
     2.06109890       20.352020     18.918643 
     2.06409904       20.352020     18.445915 
     2.06709919       20.352020     17.834802 
     2.07009933       20.352020     17.059978 
     2.07309947       20.352020     16.101750 
     2.07609962       20.352020     14.952462 
     2.07909976       20.352020     13.623086 
     2.08209991       20.352020     12.147530 
     2.08510005       20.352020     10.581989 
     2.08810019        0.000000      8.997953 
     2.09110034        0.000000      7.470197 
     2.09410048        0.000000      6.063640 
     2.09710063        0.000000      4.823548 
     2.10010077        0.000000      3.771811 
     2.10310091        0.000000      2.909122 
     2.10610106        0.000000      2.220808 
     2.10910120        0.000000      1.683569 
     2.11210135        0.000000      1.271194 
     2.11510149        0.000000      0.958436 
     2.11810163        0.000000      0.723108 
     2.12110178        0.000000      0.546849 
     2.12410192        0.000000      0.415074 
     2.12710207        0.000000      0.316522 
     2.13010221        0.000000      0.242666 
     2.13310235        0.000000      0.000000 
     2.13610250        0.000000      0.000000 
     2.13910264        0.000000      0.000000 
     2.14210279        0.000000      0.000000 
     2.14510293        0.000000      0.000000 
     2.14810307        0.000000      0.000000 
     2.15110322        0.000000      0.000000 
     2.15410336        0.000000      0.000000 
     2.15710351        0.000000      0.000000 
     2.16010365        0.000000      0.000000 
     2.16310379        0.000000      0.000000 
     2.16610394        0.000000      0.000000 
     2.16910408        0.000000      0.000000 
     2.17210423        0.000000      0.000000 
     2.17510437        0.000000      0.000000 
     2.17810451        0.000000      0.000000 
     2.18110466        0.000000      0.000000 
     2.18410480        0.000000      0.000000 
     2.18710495        0.000000      0.000000 
     2.19010509        0.000000      0.000000 
     2.19310523        0.000000      0.000000 
     2.19610538        0.000000      0.000000 
     2.19910552        0.000000      0.000000 
     2.20210567        0.000000      0.000000 
     2.20510581        0.000000      0.000000 
     2.20810595        0.000000      0.000000 
     2.21110610        0.000000      0.000000 
     2.21410624        0.000000      0.000000 
     2.21710638        0.000000      0.000000 
     2.22010653        0.000000      0.000000 
     2.22310667        0.000000      0.000000 
     2.22610682        0.000000      0.000000 
     2.22910696        0.000000      0.000000 
     2.23210710        0.000000      0.000000 
     2.23510725        0.000000      0.000000 
     2.23810739        0.000000      0.000000 
     2.24110754        0.000000      0.000000 
     2.24410768        0.000000      0.000000 
     2.24710782        0.000000      0.000000 
     2.25010797        0.000000      0.000000 
     2.25310811        0.000000      0.000000 
     2.25610826        0.000000      0.000000 
     2.25910840        0.000000      0.000000 
     2.26210854        0.000000      0.000000 
     2.26510869        0.000000      0.000000 
     2.26810883        0.000000      0.000000 
     2.27110898        0.000000      0.000000 
     2.27410912        0.000000      0.000000 
     2.27710926        0.000000      0.000000 
     2.28010941        0.000000      0.000000 
     2.28310955        0.000000      0.000000 
     2.28610970        0.000000      0.000000 
     2.28910984        0.000000      0.000000 
     2.29210998        0.000000      0.000000 
     2.29511013        0.000000      0.000000 
     2.29811027        0.000000      0.000000 
     2.30111042        0.000000      0.000000 
